,Vote,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Avg_Residancy_Altitude,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Will_vote_only_large_party,Financial_agenda_matters
5601,Whites,0.560526216846,0.656441559752,0.68585453172,0.534392711612,0,0,0,0,0,1,0,0,1.0,1.0
5602,Purples,0.638842270924,0.652984202699,0.640043472584,0.60039957561,0,1,0,0,0,0,0,0,0.0,1.0
5603,Blues,0.603539116343,0.632923033322,0.638061479731,0.526769342844,0,0,0,0,0,0,0,1,1.0,0.0
5604,Browns,0.495242668804,0.606548637192,0.669031678476,0.651385064849,1,0,0,0,0,0,0,0,0.0,0.0
5605,Reds,0.593342167178,0.652276296766,0.66968552256,0.595988176731,0,1,0,0,0,0,0,0,1.0,0.0
5606,Yellows,0.592122091155,0.638464085047,0.629384648358,0.606265925327,0,0,1,0,0,0,0,0,1.0,0.0
5607,Yellows,0.598648542474,0.640651369902,0.658498151355,0.584483448078,1,0,0,0,0,0,0,0,1.0,0.0
5608,Oranges,0.608203935402,0.637627102101,0.659318159615,0.593973483349,1,0,0,0,0,0,0,0,1.0,0.0
5609,Greens,0.669847120855,0.682292539128,0.532626554852,0.554317238723,0,0,0,1,0,0,0,0,1.0,1.0
5610,Oranges,0.610541856873,0.639362806147,0.669652707005,0.603415941341,1,0,0,0,0,0,0,0,1.0,0.0
5611,Greys,0.616571030884,0.642607795124,0.660975616447,0.512701216733,0,0,0,0,1,0,0,0,1.0,0.0
5612,Whites,0.602867692823,0.670100634456,0.653266888166,0.521746437088,0,0,0,0,0,1,0,0,1.0,1.0
5613,Reds,0.603021692524,0.652783314635,0.67213260475,0.605172400307,0,1,0,0,0,0,0,0,1.0,0.0
5614,Oranges,0.604795032812,0.633787376968,0.665368884881,0.570047764164,0,0,1,0,0,0,0,0,1.0,0.0
5615,Yellows,0.61641457195,0.639748353575,0.663536035005,0.545469936299,1,0,0,0,0,0,0,0,1.0,0.0
5616,Blues,0.604186942577,0.637776626383,0.641641479891,0.51212560028,0,1,0,0,0,0,0,0,1.0,0.0
5617,Blues,0.600461688758,0.63311103888,0.63514247927,0.51825711667,0,0,0,0,1,0,0,0,1.0,0.0
5618,Blues,0.608092882428,0.640486201681,0.648339016268,0.537648093082,0,1,0,0,0,0,0,0,1.0,0.0
5619,Reds,0.643626192077,0.651699247075,0.659872817101,0.549205831475,0,0,0,0,0,0,0,1,1.0,0.0
5620,Yellows,0.59527292656,0.636827072557,0.643250874018,0.587633860069,1,0,0,0,0,0,0,0,1.0,0.0
5621,Blues,0.640490690021,0.652768862818,0.648200154177,0.541402095006,0,0,0,0,0,0,0,1,1.0,0.0
5622,Pinks,0.689346290282,0.6799422909,0.681876771132,0.522920563379,0,0,0,0,0,0,1,0,1.0,1.0
5623,Reds,0.597141388985,0.655848324626,0.677165310225,0.49796958126,0,0,1,0,0,0,0,0,1.0,0.0
5624,Oranges,0.66594940113,0.674125868341,0.653490254689,0.609951658625,0,0,1,0,0,0,0,0,1.0,0.0
5625,Browns,0.631808526154,0.546983425788,0.462954591073,0.661355061067,0,0,0,0,1,0,0,0,0.0,0.0
5626,Greys,0.645486070713,0.637364160605,0.646651135603,0.518350433298,0,0,0,0,0,0,0,1,1.0,0.0
5627,Browns,0.530048593579,0.423698760778,0.595668466118,0.637048492098,1,0,0,0,0,0,0,0,0.0,0.0
5628,Blues,0.63477483052,0.646007976715,0.646317188669,0.531390064199,0,0,0,0,1,0,0,0,1.0,0.0
5629,Reds,0.603773640936,0.654049552544,0.677202332585,0.611832267245,0,0,1,0,0,0,0,0,1.0,0.0
5630,Oranges,0.618055478236,0.642600870886,0.666186908734,0.526084874346,0,1,0,0,0,0,0,0,1.0,0.0
5631,Blues,0.605278870734,0.635606686566,0.637394285953,0.566157630944,1,0,0,0,0,0,0,0,1.0,0.0
5632,Oranges,0.611303168514,0.637216647743,0.661171211971,0.566485674324,0,0,1,0,0,0,0,0,1.0,0.0
5633,Reds,0.636138229117,0.650468078115,0.653944290485,0.508150670072,1,0,0,0,0,0,0,0,1.0,0.0
5634,Greys,0.607742153221,0.640883440595,0.65893211035,0.560230663019,0,0,0,0,1,0,0,0,1.0,0.0
5635,Yellows,0.610391627213,0.636426198447,0.641605516455,0.511140150913,0,1,0,0,0,0,0,0,1.0,0.0
5636,Oranges,0.610434163156,0.63704858357,0.667271236727,0.594209627,1,0,0,0,0,0,0,0,1.0,0.0
5637,Blues,0.634115377939,0.64559112685,0.646268106289,0.574610137008,0,0,0,0,1,0,0,0,1.0,0.0
5638,Greys,0.61057915835,0.641906832986,0.653513288887,0.579010895734,0,0,1,0,0,0,0,0,1.0,0.0
5639,Greys,0.612982333063,0.642230498216,0.658987123841,0.562933355382,1,0,0,0,0,0,0,0,1.0,0.0
5640,Blues,0.597359246011,0.633580329,0.634083126598,0.518496933286,0,0,0,0,1,0,0,0,1.0,0.0
5641,Yellows,0.635986921852,0.640381023009,0.670510871358,0.54325939146,0,1,0,0,0,0,0,0,1.0,0.0
5642,Blues,0.63591191848,0.643358107382,0.648528072417,0.512818452558,0,0,1,0,0,0,0,0,1.0,0.0
5643,Blues,0.630848421069,0.64232831068,0.642280448753,0.498352800264,0,0,0,0,1,0,0,0,1.0,0.0
5644,Blues,0.607483327343,0.633622245609,0.637303304481,0.546636208175,0,0,0,0,1,0,0,0,1.0,0.0
5645,Reds,0.6425976253,0.647655848792,0.651453834514,0.559532660811,1,0,0,0,0,0,0,0,1.0,0.0
5646,Greys,0.642487314085,0.636434974043,0.648828500786,0.51083004904,0,1,0,0,0,0,0,0,1.0,0.0
5647,Yellows,0.598510777077,0.636439763807,0.639263844904,0.52571471596,0,0,1,0,0,0,0,0,1.0,0.0
5648,Greys,0.646953832827,0.642343021656,0.649465732261,0.541458565315,0,0,0,0,0,0,0,1,1.0,0.0
5649,Pinks,0.660952318727,0.608085716409,0.618024880885,0.556607546097,0,0,0,0,0,1,0,0,1.0,1.0
5650,Yellows,0.625621673623,0.645199596809,0.668887595839,0.589110638714,1,0,0,0,0,0,0,0,1.0,0.0
5651,Reds,0.602647217599,0.66220412378,0.675112612998,0.50748868691,0,0,0,0,0,0,0,1,1.0,0.0
5652,Greys,0.614871167495,0.640069663028,0.660094525063,0.546078288308,0,1,0,0,0,0,0,0,1.0,0.0
5653,Oranges,0.600901812167,0.634624672062,0.662570258085,0.599606518365,0,0,0,0,0,0,0,1,1.0,0.0
5654,Blues,0.643769868968,0.648937820314,0.652321728822,0.539284947486,0,0,1,0,0,0,0,0,1.0,0.0
5655,Pinks,0.610742900775,0.550551153853,0.620252353508,0.506707378707,0,0,0,0,0,0,1,0,1.0,1.0
5656,Greys,0.606811850744,0.633711527659,0.652989618077,0.513398490358,1,0,0,0,0,0,0,0,1.0,0.0
5657,Whites,0.611356212654,0.640563852787,0.623513865566,0.596625680528,0,0,0,0,0,1,0,0,1.0,1.0
5658,Blues,0.604297257741,0.638808683013,0.642590657905,0.525077862884,0,0,0,0,0,0,0,1,1.0,0.0
5659,Yellows,0.595842522961,0.634399608043,0.639292202547,0.527909875002,1,0,0,0,0,0,0,0,1.0,0.0
5660,Oranges,0.606845375859,0.627463300953,0.664467849687,0.527386123517,0,0,0,0,1,0,0,0,1.0,0.0
5661,Reds,0.584485653211,0.652830971574,0.676348704473,0.598919186945,0,0,1,0,0,0,0,0,1.0,0.0
5662,Oranges,0.592228157359,0.630621791412,0.65960345102,0.58593916487,1,0,0,0,0,0,0,0,1.0,0.0
5663,Blues,0.610176145153,0.639397219807,0.643123590278,0.605718914998,1,0,0,0,0,0,0,0,1.0,0.0
5664,Greens,0.645024645643,0.648009204706,0.632673794741,0.510426896218,0,0,0,1,0,0,0,0,1.0,1.0
5665,Yellows,0.591528498541,0.619320674151,0.641564839747,0.606377073076,0,0,0,0,1,0,0,0,1.0,0.0
5666,Yellows,0.588249907287,0.631507019045,0.632401847481,0.540958648375,0,0,0,0,1,0,0,0,1.0,0.0
5667,Reds,0.64321084496,0.648686944634,0.658088212999,0.608246678172,0,0,0,0,1,0,0,0,1.0,0.0
5668,Greys,0.644269287348,0.63591808209,0.647318008961,0.506685039959,0,0,0,0,1,0,0,0,1.0,0.0
5669,Reds,0.635915548232,0.649380669152,0.651472788751,0.585195529098,0,1,0,0,0,0,0,0,1.0,0.0
5670,Reds,0.593630816864,0.660086658504,0.669734521563,0.535137472913,0,1,0,0,0,0,0,0,1.0,0.0
5671,Reds,0.647285661499,0.657439612471,0.659727738441,0.550904902665,1,0,0,0,0,0,0,0,1.0,0.0
5672,Browns,0.675532717324,0.591148526838,0.638563170956,0.637028205581,0,1,0,0,0,0,0,0,0.0,0.0
5673,Reds,0.646991980307,0.657498275418,0.655538633897,0.60233979525,0,0,0,0,1,0,0,0,1.0,0.0
5674,Greys,0.618432904099,0.642731349021,0.662974637913,0.592654838589,0,0,1,0,0,0,0,0,1.0,0.0
5675,Greens,0.689725095311,0.689653542631,0.677856977694,0.524554159404,0,0,0,0,0,0,1,0,1.0,1.0
5676,Blues,0.608815273824,0.637232880423,0.639850604174,0.574077619397,0,0,1,0,0,0,0,0,1.0,0.0
5677,Greys,0.643111202933,0.637310381513,0.64418185131,0.49987678337,0,0,0,0,1,0,0,0,1.0,0.0
5678,Greys,0.610274439802,0.635676219204,0.659344871417,0.591504703678,1,0,0,0,0,0,0,0,1.0,0.0
5679,Greens,0.682892822275,0.651870596509,0.635906617675,0.520262182122,0,0,0,1,0,0,0,0,1.0,1.0
5680,Reds,0.641634596073,0.645852094496,0.657303401834,0.517441378971,0,0,0,0,0,0,0,1,1.0,0.0
5681,Browns,0.667091362365,0.658118166894,0.358687291844,0.651963198924,0,0,1,0,0,0,0,0,0.0,0.0
5682,Reds,0.60412213067,0.661551290207,0.676070548752,0.570131414155,0,0,1,0,0,0,0,0,1.0,0.0
5683,Yellows,0.605205844422,0.641165310019,0.64526656393,0.526511794384,0,1,0,0,0,0,0,0,1.0,0.0
5684,Reds,0.634055879104,0.641537467406,0.651139909961,0.495856211714,1,0,0,0,0,0,0,0,1.0,0.0
5685,Blues,0.601780341556,0.637307799952,0.638724433796,0.530480167294,0,1,0,0,0,0,0,0,1.0,0.0
5686,Yellows,0.600664437363,0.641600033926,0.645474879305,0.525729504697,0,0,0,0,1,0,0,0,1.0,0.0
5687,Yellows,0.596926349818,0.638100999398,0.65231326828,0.556446521767,0,0,0,0,1,0,0,0,1.0,0.0
5688,Yellows,0.611438120775,0.64681367592,0.665761892827,0.516397539694,0,0,0,0,0,0,0,1,1.0,0.0
5689,Purples,0.582055630042,0.627377238513,0.631637047094,0.633764994694,0,0,0,0,0,0,0,1,0.0,1.0
5690,Yellows,0.60192259115,0.629108218205,0.635081479278,0.523445767272,0,0,0,0,1,0,0,0,1.0,0.0
5691,Yellows,0.589155012014,0.631172320401,0.632331587469,0.528669823783,0,0,0,0,1,0,0,0,1.0,0.0
5692,Purples,0.648459118881,0.631382790159,0.666143243322,0.615700405663,0,0,1,0,0,0,0,0,0.0,1.0
5693,Greys,0.640614219916,0.637376955886,0.647795710498,0.570199910635,0,1,0,0,0,0,0,0,1.0,0.0
5694,Reds,0.633309553254,0.647520277417,0.651387539497,0.508188765936,0,0,0,0,0,0,0,1,1.0,0.0
5695,Greens,0.687464417135,0.655376682487,0.387891550353,0.538218863149,0,0,0,1,0,0,0,0,1.0,1.0
5696,Yellows,0.626418500746,0.6442370035,0.65861273775,0.532698795259,0,1,0,0,0,0,0,0,1.0,0.0
5697,Pinks,0.677596088036,0.615772769829,0.65941416107,0.596699674839,0,0,0,0,0,1,0,0,1.0,1.0
5698,Greys,0.637044221565,0.636006957856,0.645346775542,0.571534801168,0,1,0,0,0,0,0,0,1.0,0.0
5699,Oranges,0.607822591243,0.635351206822,0.665225817889,0.516857317692,1,0,0,0,0,0,0,0,1.0,0.0
5700,Greens,0.66636686563,0.676022737127,0.625805815315,0.534871555632,0,0,0,0,0,0,1,0,1.0,1.0
5701,Blues,0.640204378167,0.644393439683,0.650350847677,0.532945344733,0,1,0,0,0,0,0,0,1.0,0.0
5702,Reds,0.638261263758,0.643524210317,0.650846305285,0.590009519817,0,1,0,0,0,0,0,0,1.0,0.0
5703,Yellows,0.612518288816,0.63620434453,0.651872473575,0.542580572538,0,0,0,0,1,0,0,0,1.0,0.0
5704,Oranges,0.60477030213,0.641449883865,0.664528695246,0.514073875264,0,0,0,0,1,0,0,0,1.0,0.0
5705,Greens,0.689847997828,0.690304316086,0.689412383712,0.539306540196,0,0,0,0,0,0,1,0,1.0,1.0
5706,Yellows,0.595518761407,0.632059400854,0.638018618504,0.532729437019,0,0,1,0,0,0,0,0,1.0,0.0
5707,Yellows,0.622509572155,0.644641425955,0.666112121372,0.580123418149,0,1,0,0,0,0,0,0,1.0,0.0
5708,Reds,0.588009321426,0.653984287179,0.672571552882,0.521244542949,0,0,0,0,0,0,0,1,1.0,0.0
5709,Whites,0.620680295237,0.62762001001,0.660840734076,0.559759282426,0,0,0,1,0,0,0,0,1.0,1.0
5710,Yellows,0.595386584278,0.634099406603,0.645461961595,0.542339603328,0,1,0,0,0,0,0,0,1.0,0.0
5711,Whites,0.682998877532,0.690505420528,0.685465784164,0.505873154234,0,0,0,0,0,1,0,0,1.0,1.0
5712,Reds,0.586116241531,0.656997237888,0.673536990996,0.548993133738,0,0,0,0,1,0,0,0,1.0,0.0
5713,Browns,0.569290698099,0.667116130833,0.617778143211,0.651005733634,0,1,0,0,0,0,0,0,0.0,0.0
5714,Yellows,0.587691558315,0.635545568538,0.646323765012,0.524089367872,1,0,0,0,0,0,0,0,1.0,0.0
5715,Yellows,0.618755477567,0.636234687015,0.668490692863,0.601289916125,0,0,0,0,0,0,0,1,1.0,0.0
5716,Blues,0.596306672909,0.629756636644,0.636410677949,0.553228151763,0,0,0,0,0,0,0,1,1.0,0.0
5717,Browns,0.450072801021,0.659063333603,0.684525877052,0.637935957485,0,0,1,0,0,0,0,0,0.0,0.0
5718,Blues,0.640907476956,0.647850493052,0.650226320465,0.528742328883,0,1,0,0,0,0,0,0,1.0,0.0
5719,Reds,0.60557091646,0.659389801548,0.675128130221,0.553906913618,0,0,1,0,0,0,0,0,1.0,0.0
5720,Greens,0.690201469374,0.667767449989,0.659657435441,0.588650488757,0,0,0,0,0,0,1,0,1.0,1.0
5721,Pinks,0.606240497467,0.581619095545,0.667654127737,0.59463885489,0,0,0,0,0,0,1,0,1.0,1.0
5722,Greens,0.500879867943,0.643209012494,0.472302440009,0.614824892366,0,0,0,1,0,0,0,0,1.0,1.0
5723,Whites,0.688748279279,0.690436324276,0.689012300916,0.56446707093,0,0,0,1,0,0,0,0,1.0,1.0
5724,Blues,0.602975840656,0.639125011213,0.640757911831,0.5589021153,1,0,0,0,0,0,0,0,1.0,0.0
5725,Oranges,0.607751910281,0.633922440102,0.66101795995,0.603693771881,0,0,1,0,0,0,0,0,1.0,0.0
5726,Yellows,0.592329249241,0.634056240054,0.64279922725,0.538542367776,1,0,0,0,0,0,0,0,1.0,0.0
5727,Greens,0.63148705333,0.66470149373,0.620711329978,0.556819409255,0,0,0,1,0,0,0,0,1.0,1.0
5728,Yellows,0.586933082928,0.625026088533,0.640926354421,0.552395963637,0,0,1,0,0,0,0,0,1.0,0.0
5729,Pinks,0.688294116291,0.682561631464,0.689966793197,0.507777447509,0,0,0,0,0,0,1,0,1.0,1.0
5730,Yellows,0.605012826029,0.647290535833,0.661917595744,0.544567326707,1,0,0,0,0,0,0,0,1.0,0.0
5731,Yellows,0.605998579744,0.634519272934,0.649429083134,0.581218610213,1,0,0,0,0,0,0,0,1.0,0.0
5732,Pinks,0.666136920684,0.59925047882,0.632241990233,0.503776222666,0,0,0,0,0,0,1,0,1.0,1.0
5733,Yellows,0.593866809991,0.638216759458,0.646996993092,0.549790254835,1,0,0,0,0,0,0,0,1.0,0.0
5734,Greens,0.673625236279,0.678883739244,0.652626315503,0.537725908025,0,0,0,0,0,0,1,0,1.0,1.0
5735,Yellows,0.630414547822,0.641120817063,0.656982138827,0.53747303635,0,0,0,0,0,0,0,1,1.0,0.0
5736,Yellows,0.615415716685,0.638600550343,0.677099982666,0.555610999912,1,0,0,0,0,0,0,0,1.0,0.0
5737,Browns,0.404404403956,0.638452322526,0.501489116439,0.623504812863,0,0,0,0,1,0,0,0,0.0,0.0
5738,Reds,0.588468124081,0.65640493176,0.67065604836,0.54350194491,0,0,1,0,0,0,0,0,1.0,0.0
5739,Yellows,0.618923704147,0.646745909343,0.664636435308,0.569088502504,0,0,1,0,0,0,0,0,1.0,0.0
5740,Yellows,0.602665558507,0.632260488954,0.632389551369,0.501457875421,0,0,1,0,0,0,0,0,1.0,0.0
5741,Yellows,0.610066458674,0.643445746143,0.644417960782,0.544817814308,1,0,0,0,0,0,0,0,1.0,0.0
5742,Yellows,0.614380091666,0.638279092425,0.659022226597,0.58286961786,0,1,0,0,0,0,0,0,1.0,0.0
5743,Blues,0.632390993515,0.648262699164,0.645256232792,0.565288401991,0,0,0,0,0,0,0,1,1.0,0.0
5744,Reds,0.636775302454,0.650826848123,0.652709011916,0.567714378568,1,0,0,0,0,0,0,0,1.0,0.0
5745,Blues,0.599622278417,0.635908416444,0.637563074383,0.564394687883,1,0,0,0,0,0,0,0,1.0,0.0
5746,Yellows,0.602898443693,0.639803641981,0.644447283716,0.517240128629,0,0,1,0,0,0,0,0,1.0,0.0
5747,Yellows,0.602624893175,0.634662275538,0.638070768769,0.545046031755,0,0,0,0,1,0,0,0,1.0,0.0
5748,Blues,0.641021440357,0.655384734461,0.652783105901,0.553623517702,1,0,0,0,0,0,0,0,1.0,0.0
5749,Yellows,0.599204901805,0.641871356523,0.647696322121,0.575044121296,1,0,0,0,0,0,0,0,1.0,0.0
5750,Pinks,0.689417155965,0.688444055376,0.688632360917,0.528479991526,0,0,0,0,0,0,1,0,1.0,1.0
5751,Blues,0.595845364396,0.630288991821,0.636089836247,0.506995645679,0,1,0,0,0,0,0,0,1.0,0.0
5752,Yellows,0.60690853454,0.639137241135,0.6387375292,0.53695661271,0,1,0,0,0,0,0,0,1.0,0.0
5753,Blues,0.607240317972,0.637497793955,0.638600945018,0.535201473253,0,0,1,0,0,0,0,0,1.0,0.0
5754,Blues,0.603817753982,0.634732060585,0.639248414762,0.565356013455,0,1,0,0,0,0,0,0,1.0,0.0
5755,Reds,0.634899081432,0.645379975778,0.648915671711,0.516857132595,0,0,0,0,0,0,0,1,1.0,0.0
5756,Whites,0.640828751014,0.682793930547,0.667438928102,0.522765533227,0,0,0,0,0,1,0,0,1.0,1.0
5757,Yellows,0.592811459544,0.64770540612,0.642969647349,0.5326095197,0,0,0,0,0,0,0,1,1.0,0.0
5758,Greys,0.646514565543,0.641953006116,0.647225835152,0.540844213805,1,0,0,0,0,0,0,0,1.0,0.0
5759,Blues,0.637725869588,0.648610330057,0.649390298789,0.523358848769,1,0,0,0,0,0,0,0,1.0,0.0
5760,Blues,0.604474442683,0.641567983714,0.641997508541,0.530426849795,0,0,0,0,1,0,0,0,1.0,0.0
5761,Blues,0.599118225605,0.634546981685,0.637625055199,0.608039820718,0,0,0,0,1,0,0,0,1.0,0.0
5762,Reds,0.638895823237,0.651521383496,0.653161825873,0.511887073667,0,0,0,0,1,0,0,0,1.0,0.0
5763,Blues,0.604558749738,0.636164819291,0.639423044514,0.51956079453,0,1,0,0,0,0,0,0,1.0,0.0
5764,Greys,0.606253460574,0.638149942272,0.655702004043,0.548054417684,0,0,0,0,1,0,0,0,1.0,0.0
5765,Greys,0.60551004092,0.634891253584,0.660017587933,0.519239839473,1,0,0,0,0,0,0,0,1.0,0.0
5766,Greys,0.611125835729,0.641146305343,0.659525294969,0.543637963881,0,1,0,0,0,0,0,0,1.0,0.0
5767,Yellows,0.592189490424,0.63770702014,0.640317101514,0.563438193518,1,0,0,0,0,0,0,0,1.0,0.0
5768,Oranges,0.604187372438,0.635668441458,0.661842039927,0.53570740203,0,0,1,0,0,0,0,0,1.0,0.0
5769,Reds,0.60350537115,0.655525979549,0.669934906988,0.533882820713,0,0,0,0,0,0,0,1,1.0,0.0
5770,Greens,0.655712122512,0.644195201113,0.639839663204,0.530763452264,0,0,0,1,0,0,0,0,1.0,1.0
5771,Yellows,0.599656471468,0.642085094693,0.647015815277,0.587205528623,0,0,0,0,0,0,0,1,1.0,0.0
5772,Pinks,0.68868271309,0.683000775671,0.689842559998,0.580646854753,0,0,0,0,0,0,1,0,1.0,1.0
5773,Blues,0.636169002457,0.647528128688,0.650962554141,0.569356850826,0,0,0,0,0,0,0,1,1.0,0.0
5774,Yellows,0.589510873542,0.635755422641,0.642638660819,0.530498114982,1,0,0,0,0,0,0,0,1.0,0.0
5775,Greens,0.636391872646,0.639436778159,0.609588877646,0.507843202965,0,0,0,0,0,0,1,0,1.0,1.0
5776,Reds,0.59366742956,0.65829695249,0.673718714238,0.533788651917,1,0,0,0,0,0,0,0,1.0,0.0
5777,Yellows,0.615395028079,0.638832147644,0.671432619211,0.531422338801,0,1,0,0,0,0,0,0,1.0,0.0
5778,Yellows,0.623989800249,0.641871375914,0.676595930783,0.576770027787,0,1,0,0,0,0,0,0,1.0,0.0
5779,Greens,0.690561138081,0.687254275981,0.682200989836,0.51404298802,0,0,0,0,0,0,1,0,1.0,1.0
5780,Yellows,0.594968258384,0.643698314724,0.647229990877,0.533007072888,0,0,0,0,0,0,0,1,1.0,0.0
5781,Purples,0.6640388396,0.630848877449,0.677247225854,0.499118594466,1,0,0,0,0,0,0,0,0.0,1.0
5782,Yellows,0.586846415959,0.622536095716,0.629598975172,0.525571782209,0,1,0,0,0,0,0,0,1.0,0.0
5783,Reds,0.641187270838,0.656844111164,0.659741566771,0.532730278333,0,0,1,0,0,0,0,0,1.0,0.0
5784,Blues,0.60781237598,0.637267320297,0.639512733482,0.562777428894,0,1,0,0,0,0,0,0,1.0,0.0
5785,Blues,0.601507815284,0.636479476906,0.641515716136,0.592968890341,0,0,1,0,0,0,0,0,1.0,0.0
5786,Greys,0.611375772958,0.638114699357,0.660446696577,0.580813522889,1,0,0,0,0,0,0,0,1.0,0.0
5787,Pinks,0.652534853101,0.592847377959,0.664194461736,0.516902720042,0,0,0,0,0,0,1,0,1.0,1.0
5788,Reds,0.607486400131,0.659161064024,0.677933505145,0.583022578474,1,0,0,0,0,0,0,0,1.0,0.0
5789,Reds,0.643869449008,0.650526310782,0.657614433909,0.53364594264,1,0,0,0,0,0,0,0,1.0,0.0
5790,Yellows,0.609122326131,0.647273353899,0.641959522181,0.577411914891,0,0,1,0,0,0,0,0,1.0,0.0
5791,Whites,0.646625748466,0.685265076315,0.685648678526,0.605594480621,0,0,0,1,0,0,0,0,1.0,1.0
5792,Yellows,0.598980261381,0.638001988935,0.648704794823,0.51183884614,0,0,0,0,1,0,0,0,1.0,0.0
5793,Reds,0.630285959319,0.651617023266,0.654574702386,0.564256191204,0,0,0,0,1,0,0,0,1.0,0.0
5794,Blues,0.64212606394,0.647005584032,0.651514112614,0.592068501386,0,0,1,0,0,0,0,0,1.0,0.0
5795,Yellows,0.589067976621,0.639613524415,0.630746604036,0.544632548189,0,0,0,0,0,0,0,1,1.0,0.0
5796,Reds,0.638437355827,0.654422590188,0.652997818772,0.529182595586,0,0,1,0,0,0,0,0,1.0,0.0
5797,Yellows,0.603024618796,0.627539500901,0.646241646315,0.528193138557,1,0,0,0,0,0,0,0,1.0,0.0
5798,Reds,0.640195174697,0.643854221857,0.653590310708,0.506413442076,0,0,0,0,0,0,0,1,1.0,0.0
5799,Whites,0.627117270131,0.650895177804,0.660934911389,0.548886241897,0,0,0,0,0,1,0,0,1.0,1.0
5800,Reds,0.588414590579,0.650568760829,0.673027289349,0.584540017305,0,1,0,0,0,0,0,0,1.0,0.0
5801,Oranges,0.603688943759,0.637146610449,0.659317312732,0.597157183555,0,0,1,0,0,0,0,0,1.0,0.0
5802,Blues,0.596951403531,0.63492714633,0.640364946153,0.510998436944,0,1,0,0,0,0,0,0,1.0,0.0
5803,Blues,0.603611729394,0.63184745159,0.63688476434,0.565732733528,1,0,0,0,0,0,0,0,1.0,0.0
5804,Yellows,0.591014088833,0.633748888713,0.651497278613,0.574853015451,0,0,1,0,0,0,0,0,1.0,0.0
5805,Greens,0.656003774321,0.686893712053,0.464804988369,0.600875340495,0,0,0,0,0,0,1,0,1.0,1.0
5806,Pinks,0.624960678644,0.55223383433,0.637581199575,0.513522028036,0,0,0,0,0,0,1,0,1.0,1.0
5807,Blues,0.599537011729,0.635410576672,0.637576886818,0.578341182403,0,0,0,0,0,0,0,1,1.0,0.0
5808,Oranges,0.608180013177,0.638431202494,0.667836209858,0.541268482908,1,0,0,0,0,0,0,0,1.0,0.0
5809,Greens,0.679323315202,0.680514689787,0.674760415215,0.567190024314,0,0,0,0,0,0,1,0,1.0,1.0
5810,Yellows,0.630339169335,0.629055893361,0.672048961774,0.616668745841,0,1,0,0,0,0,0,0,1.0,0.0
5811,Reds,0.64213558485,0.64662649269,0.651481084096,0.587937412056,1,0,0,0,0,0,0,0,1.0,0.0
5812,Reds,0.59419764697,0.651312562023,0.674611552227,0.508770436169,1,0,0,0,0,0,0,0,1.0,0.0
5813,Blues,0.636736066556,0.644902861609,0.647050157486,0.51222505901,0,0,1,0,0,0,0,0,1.0,0.0
5814,Whites,0.174537108888,0.600465483428,0.624393743078,0.579002127352,0,0,0,0,0,1,0,0,1.0,1.0
5815,Yellows,0.611297771097,0.653548248488,0.663257746047,0.496160736626,0,0,1,0,0,0,0,0,1.0,0.0
5816,Reds,0.639560317037,0.65144081637,0.651932938326,0.550161143707,0,0,1,0,0,0,0,0,1.0,0.0
5817,Blues,0.600309852276,0.633593800662,0.635114085606,0.537800447084,1,0,0,0,0,0,0,0,1.0,0.0
5818,Browns,0.610304694557,0.655610964563,0.639293066672,0.62736525339,0,0,1,0,0,0,0,0,0.0,0.0
5819,Greys,0.642344457,0.634993992198,0.648743536111,0.509689678043,1,0,0,0,0,0,0,0,1.0,0.0
5820,Blues,0.635953489677,0.646355192902,0.646513506178,0.611667400904,0,0,1,0,0,0,0,0,1.0,0.0
5821,Yellows,0.593210498595,0.63132302873,0.638198860817,0.533093871149,0,1,0,0,0,0,0,0,1.0,0.0
5822,Oranges,0.600214382002,0.633037380056,0.659416084042,0.607425401427,0,0,1,0,0,0,0,0,1.0,0.0
5823,Whites,0.492162594258,0.547176858301,0.665764540747,0.570833494184,0,0,0,1,0,0,0,0,1.0,1.0
5824,Oranges,0.607197292665,0.63444526057,0.663273222243,0.611692985736,1,0,0,0,0,0,0,0,1.0,0.0
5825,Reds,0.639234203568,0.650485650076,0.652902516488,0.55575864889,0,0,0,0,1,0,0,0,1.0,0.0
5826,Pinks,0.621653447311,0.536468475974,0.616741718975,0.54806579127,0,0,0,0,0,0,1,0,1.0,1.0
5827,Greens,0.582036923367,0.668856831861,0.578836901023,0.518383381974,0,0,0,0,0,0,1,0,1.0,1.0
5828,Oranges,0.672017722716,0.675811509217,0.656202042022,0.584524333129,1,0,0,0,0,0,0,0,1.0,0.0
5829,Blues,0.635274303656,0.645734416418,0.647783945347,0.541474935943,0,0,0,0,1,0,0,0,1.0,0.0
5830,Yellows,0.614407683877,0.6217688946,0.666072898506,0.572444847998,0,0,0,0,1,0,0,0,1.0,0.0
5831,Yellows,0.594924162474,0.639879367238,0.640296027512,0.58264628644,0,0,0,0,1,0,0,0,1.0,0.0
5832,Whites,0.621211602423,0.665414859869,0.654615837444,0.550581505224,0,0,0,1,0,0,0,0,1.0,1.0
