,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Avg_Residancy_Altitude,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Will_vote_only_large_party,Financial_agenda_matters
8750,800.020805505,360.532569699,880.497111096,59.6609085448,0,0,0,0,0,1,0,0,1.0,1.0
8751,430.239360406,717.481307395,144.765002103,514.617975201,0,0,0,0,0,0,0,1,0.0,0.0
8752,450.000122035,610.217943005,716.936986857,97.4387124326,0,0,1,0,0,0,0,0,1.0,0.0
8753,370.144297918,589.104464492,577.81766035,164.788154162,0,1,0,0,0,0,0,0,1.0,0.0
8754,594.05832225,321.990200468,706.736009881,512.904923109,0,0,0,0,0,0,0,1,0.0,0.0
8755,476.348632259,616.694535357,796.753459763,47.4383351517,0,1,0,0,0,0,0,0,1.0,0.0
8756,358.278556825,584.078761605,619.698300115,54.0617212945,0,0,0,0,0,0,0,1,1.0,0.0
8757,590.805098971,561.288394892,605.682856267,540.09470682,0,0,0,0,1,0,0,0,0.0,1.0
8758,575.999355492,655.67536833,676.388414934,51.7767997429,0,0,0,0,1,0,0,0,1.0,0.0
8759,388.128070636,637.062686243,793.425256661,87.1354021427,1,0,0,0,0,0,0,0,1.0,0.0
8760,549.60171797,657.572896133,794.397174614,119.470784221,0,0,1,0,0,0,0,0,1.0,0.0
8761,553.333017424,591.900478706,846.115566746,100.292513527,0,0,0,0,1,0,0,0,1.0,0.0
8762,412.631237838,571.753980668,614.53383478,35.5648306634,0,0,0,0,0,0,0,1,1.0,0.0
8763,416.508275,599.068496662,642.160329069,140.081240362,0,0,0,0,1,0,0,0,1.0,0.0
8764,715.148057182,765.770431234,539.044827054,455.235953636,0,0,0,0,1,0,0,0,0.0,1.0
8765,351.149051999,202.110744772,152.36594051,393.358721461,0,0,1,0,0,0,0,0,0.0,0.0
8766,426.439569872,596.289106521,772.622366795,91.6692789482,0,0,0,0,0,0,0,1,1.0,0.0
8767,465.91121378,598.854256003,755.293608749,125.609310398,0,0,0,0,0,0,0,1,1.0,0.0
8768,450.286525123,601.215484325,640.612558374,52.3819720778,0,0,0,0,1,0,0,0,1.0,0.0
8769,409.217685942,588.39356739,734.711364351,127.387099041,0,0,0,0,0,0,0,1,1.0,0.0
8770,590.028876153,649.70807454,683.178567026,282.95332901,0,0,0,0,1,0,0,0,1.0,0.0
8771,584.758596465,654.940709008,708.812946832,71.1112131693,0,1,0,0,0,0,0,0,1.0,0.0
8772,386.240260451,580.788216424,598.414437286,28.9684316953,1,0,0,0,0,0,0,0,1.0,0.0
8773,402.333601996,584.923778547,583.552126643,240.795336528,0,0,1,0,0,0,0,0,1.0,0.0
8774,462.301722243,538.88254768,750.815838528,137.256276868,1,0,0,0,0,0,0,0,1.0,0.0
8775,966.390351754,739.114153897,907.928248845,75.9739599288,0,0,0,0,0,0,1,0,1.0,1.0
8776,459.744237719,614.413792827,742.040756957,111.163934751,0,0,1,0,0,0,0,0,1.0,0.0
8777,197.928959038,887.916092946,229.479813463,59.4056391421,0,0,0,0,0,1,0,0,1.0,1.0
8778,624.379371306,643.347353542,692.919144299,201.655159675,1,0,0,0,0,0,0,0,1.0,0.0
8779,366.503085963,687.338411921,787.905424114,12.9134995891,0,0,0,0,1,0,0,0,1.0,0.0
8780,395.386042764,568.163703761,583.025154668,42.4657072455,0,0,0,0,1,0,0,0,1.0,0.0
8781,607.286314172,524.078206963,836.826856149,-72.485896268,0,0,0,0,1,0,0,0,0.0,1.0
8782,635.340661154,563.734790121,819.966827495,390.443564156,0,1,0,0,0,0,0,0,0.0,1.0
8783,764.094724165,151.125275529,499.943132651,616.580037993,1,0,0,0,0,0,0,0,0.0,0.0
8784,384.053938663,546.870997425,559.985476802,54.759369874,0,0,0,0,0,0,0,1,1.0,0.0
8785,593.942706788,659.431443145,658.835539718,127.281204504,0,0,0,0,1,0,0,0,1.0,0.0
8786,480.35363918,584.267050894,783.85493134,7.3001463968,0,0,0,0,1,0,0,0,1.0,0.0
8787,200.41427092,536.511992767,813.113353857,455.818138298,0,0,0,0,1,0,0,0,0.0,0.0
8788,367.837970318,685.463767302,871.682738301,108.050970236,1,0,0,0,0,0,0,0,1.0,0.0
8789,560.966680326,801.256205077,214.832187588,400.11144032,0,0,0,0,1,0,0,0,0.0,0.0
8790,812.805342805,631.474695401,972.976722912,21.8045171074,0,0,0,0,0,0,1,0,1.0,1.0
8791,524.085569648,672.996224295,877.74721826,71.3991459622,1,0,0,0,0,0,0,0,1.0,0.0
8792,462.79307178,603.768077136,737.589888071,289.608090153,0,0,0,0,1,0,0,0,1.0,0.0
8793,400.101944517,569.654708516,717.763639619,91.4260624326,0,0,1,0,0,0,0,0,1.0,0.0
8794,231.077202208,174.871635962,738.05609019,487.184451913,0,0,1,0,0,0,0,0,0.0,0.0
8795,465.31522182,588.719395349,756.402314161,110.810416242,0,0,0,0,0,0,0,1,1.0,0.0
8796,419.118934634,586.685981112,647.994668197,77.1526542838,0,0,0,0,1,0,0,0,1.0,0.0
8797,440.006329507,591.2271224,755.266797497,228.543483512,1,0,0,0,0,0,0,0,1.0,0.0
8798,554.203125267,605.929843254,750.976935639,240.649479169,0,0,1,0,0,0,0,0,1.0,0.0
8799,644.028043372,699.38722463,719.004184146,34.1547221958,0,0,0,0,1,0,0,0,1.0,0.0
8800,405.040436521,587.615260488,612.979171417,95.6249762766,1,0,0,0,0,0,0,0,1.0,0.0
8801,636.044652441,306.83912374,923.267832642,560.251898071,1,0,0,0,0,0,0,0,0.0,0.0
8802,866.727447945,482.989294222,888.505557389,127.563404152,0,0,0,0,0,0,1,0,1.0,1.0
8803,477.029288618,138.579771264,707.021065757,711.18992909,0,0,1,0,0,0,0,0,0.0,0.0
8804,609.414872799,651.873343274,694.085637339,270.92767124,0,0,1,0,0,0,0,0,1.0,0.0
8805,436.552555115,637.685832611,698.027402034,219.275733634,0,1,0,0,0,0,0,0,1.0,0.0
8806,427.423513833,587.248589654,770.011944534,155.507388015,0,1,0,0,0,0,0,0,1.0,0.0
8807,584.128204737,651.016157835,686.397698331,170.650715132,0,0,0,0,1,0,0,0,1.0,0.0
8808,381.344847007,581.161800956,603.903626228,133.544018049,1,0,0,0,0,0,0,0,1.0,0.0
8809,381.950307953,589.427569279,576.033198432,213.748234668,0,0,0,0,0,0,0,1,1.0,0.0
8810,505.952000559,615.890137582,628.163107566,49.6995499153,0,1,0,0,0,0,0,0,1.0,0.0
8811,357.752562214,720.92416781,838.519696568,190.42446162,0,0,0,0,0,0,0,1,1.0,0.0
8812,426.057391723,581.061910594,562.637411968,206.290415825,0,1,0,0,0,0,0,0,1.0,0.0
8813,393.710482077,567.120174096,591.919131656,82.5258443076,0,0,0,0,0,0,0,1,1.0,0.0
8814,817.820791122,850.282505752,690.840916164,323.47853128,0,0,0,0,0,0,0,1,1.0,0.0
8815,533.980243235,665.129461555,790.100517879,311.81287033,0,0,0,0,0,0,0,1,1.0,0.0
8816,595.657729851,655.753628363,710.357387839,161.601084887,0,0,0,0,0,0,0,1,1.0,0.0
8817,627.997990129,705.997237022,716.451306541,147.844942712,0,0,0,0,0,0,0,1,1.0,0.0
8818,565.557071592,649.137322924,148.034046517,364.861441052,0,0,1,0,0,0,0,0,0.0,0.0
8819,407.105554662,741.090093668,876.595211601,39.5991484155,1,0,0,0,0,0,0,0,1.0,0.0
8820,112.018806161,998.307672842,683.621520613,80.2638380546,0,0,0,0,0,1,0,0,1.0,1.0
8821,402.248690189,584.290830141,600.696602368,158.448136648,0,0,1,0,0,0,0,0,1.0,0.0
8822,446.023032732,581.530558783,752.192476761,128.709497054,0,1,0,0,0,0,0,0,1.0,0.0
8823,530.512749306,589.06520779,686.041827468,11.0773931655,0,0,0,0,0,0,0,1,1.0,0.0
8824,433.231329909,652.068234778,669.628001452,53.8074741478,0,0,0,0,0,0,0,1,1.0,0.0
8825,398.975421859,540.685925067,600.677630655,36.1999974209,0,0,0,0,1,0,0,0,1.0,0.0
8826,436.730458093,656.060723238,673.551236581,18.4027831647,0,1,0,0,0,0,0,0,1.0,0.0
8827,441.665533218,565.247001656,744.40132273,55.9536614968,0,0,1,0,0,0,0,0,1.0,0.0
8828,33.6945382878,574.30853004,983.908558393,91.1896092353,0,0,0,1,0,0,0,0,1.0,1.0
8829,506.451326049,232.390110745,665.798693313,361.884713519,0,0,0,0,1,0,0,0,0.0,0.0
8830,342.759459792,292.837791833,82.9706902003,472.593692692,0,0,0,0,0,0,0,1,0.0,0.0
8831,515.039692007,588.04533334,824.058706093,180.036691124,0,0,1,0,0,0,0,0,1.0,0.0
8832,392.158823922,690.331713867,844.602092347,46.47326265,0,0,0,0,1,0,0,0,1.0,0.0
8833,602.284886036,664.78553169,689.519646553,318.812776369,1,0,0,0,0,0,0,0,1.0,0.0
8834,454.247195646,589.97054075,744.814840036,108.049835771,0,0,0,0,1,0,0,0,1.0,0.0
8835,443.712008221,612.696728075,629.298942951,119.758598265,0,0,0,0,0,0,0,1,1.0,0.0
8836,409.124219502,743.338485525,848.801912771,64.6588370564,0,0,0,0,1,0,0,0,1.0,0.0
8837,992.222448188,932.253670646,945.046428079,210.163819058,0,0,0,0,0,0,1,0,1.0,1.0
8838,412.727319463,698.972024586,861.776059377,302.165356506,1,0,0,0,0,0,0,0,1.0,0.0
8839,393.815587949,558.303770569,578.468108544,164.678161432,0,0,0,0,0,0,0,1,1.0,0.0
8840,392.980480646,582.801274204,609.706943963,125.726407986,0,0,1,0,0,0,0,0,1.0,0.0
8841,464.715424439,604.51016063,742.77590157,34.66354329,0,1,0,0,0,0,0,0,1.0,0.0
8842,409.779421903,652.615684728,593.146617451,281.289087867,0,1,0,0,0,0,0,0,1.0,0.0
8843,393.883481823,673.911792629,856.653672725,112.36710621,0,0,0,0,0,0,0,1,1.0,0.0
8844,471.751608452,430.356887343,623.436463067,352.332982738,0,0,0,0,1,0,0,0,0.0,0.0
8845,438.286821966,637.752320553,566.507185215,30.0097486861,0,1,0,0,0,0,0,0,1.0,0.0
8846,398.1083146,699.537972095,798.069896564,320.815360222,0,0,0,0,0,0,0,1,1.0,0.0
8847,581.880579539,712.497360245,871.597979011,446.937779862,0,0,1,0,0,0,0,0,0.0,1.0
8848,996.910110569,628.103214904,463.833121816,43.250135173,0,0,0,1,0,0,0,0,1.0,1.0
8849,399.257708157,603.654341238,666.717783865,260.715230567,0,1,0,0,0,0,0,0,1.0,0.0
8850,427.701257183,607.439650888,602.336653033,232.985834824,0,0,1,0,0,0,0,0,1.0,0.0
8851,974.028347368,950.114691863,954.936824793,40.4375651923,0,0,0,0,0,0,1,0,1.0,1.0
8852,432.8280489,616.420591994,617.185597547,52.4118810934,0,0,1,0,0,0,0,0,1.0,0.0
8853,660.563110678,700.662533534,693.735925156,32.5239769606,0,0,0,0,1,0,0,0,1.0,0.0
8854,569.300098568,624.271958754,671.234364574,102.226475567,0,1,0,0,0,0,0,0,1.0,0.0
8855,408.234817413,577.56164886,619.478066445,94.070031214,0,0,0,0,1,0,0,0,1.0,0.0
8856,455.545642974,591.098378867,631.209059394,374.071771223,0,0,0,0,1,0,0,0,0.0,0.0
8857,430.718100717,566.107183635,608.201384713,126.276150472,0,0,1,0,0,0,0,0,1.0,0.0
8858,291.273387349,125.549691962,943.134968188,145.403061398,0,0,0,0,0,0,1,0,1.0,1.0
8859,414.661065562,705.440174228,820.988405356,295.288101823,0,0,0,0,0,0,0,1,1.0,0.0
8860,414.936057254,571.297521716,777.462371843,111.574789314,0,0,1,0,0,0,0,0,1.0,0.0
8861,822.971355788,183.281301113,30.3292340332,429.152218177,0,0,1,0,0,0,0,0,0.0,0.0
8862,615.334658606,706.207921816,744.804006591,160.186336091,0,0,0,0,0,0,0,1,1.0,0.0
8863,510.784902869,606.361924692,860.351987276,81.7395763199,0,0,1,0,0,0,0,0,1.0,0.0
8864,622.955337911,690.747256684,880.594367565,108.397521066,0,0,0,0,0,0,0,1,1.0,0.0
8865,123.44608622,78.9501741529,301.777971487,139.823726203,0,0,0,0,0,1,0,0,1.0,1.0
8866,407.949575957,699.122216306,873.368652233,186.822281748,0,0,0,0,0,0,0,1,1.0,0.0
8867,649.883457511,686.415326539,752.309950184,113.379329679,0,1,0,0,0,0,0,0,1.0,0.0
8868,381.701020185,576.607674376,625.011651581,119.243557354,0,1,0,0,0,0,0,0,1.0,0.0
8869,488.28168727,678.78849902,806.391434209,83.4259465063,0,0,1,0,0,0,0,0,1.0,0.0
8870,404.857019204,546.893543615,688.408735755,161.837595028,0,1,0,0,0,0,0,0,1.0,0.0
8871,595.393397094,650.167770676,672.490732973,261.029141752,1,0,0,0,0,0,0,0,1.0,0.0
8872,789.507870374,761.43133776,457.289262519,726.347703255,0,0,1,0,0,0,0,0,0.0,0.0
8873,475.071915499,609.429327087,811.740124722,112.569091331,1,0,0,0,0,0,0,0,1.0,0.0
8874,204.5189801,597.482663437,61.4761013956,465.091108862,0,0,0,0,1,0,0,0,0.0,0.0
8875,380.241827965,632.216024208,667.455063772,233.854938512,1,0,0,0,0,0,0,0,1.0,0.0
8876,388.892096191,524.417635399,702.57116843,231.432520373,0,0,0,0,0,0,0,1,1.0,0.0
8877,626.129221319,696.099967891,536.799043588,372.422738973,0,0,0,0,1,0,0,0,0.0,1.0
8878,687.881195953,595.185899334,790.182694497,719.334094035,0,0,1,0,0,0,0,0,0.0,0.0
8879,458.461549547,748.949261482,81.2428301941,532.223159165,1,0,0,0,0,0,0,0,0.0,0.0
8880,381.225653484,684.464700509,853.272958758,183.905593518,0,1,0,0,0,0,0,0,1.0,0.0
8881,384.605670224,698.443201284,821.667487664,324.36591523,0,0,0,0,1,0,0,0,1.0,0.0
8882,577.483389433,619.214540145,659.791447537,138.370613721,0,1,0,0,0,0,0,0,1.0,0.0
8883,289.835801953,28.8700372912,307.483192818,36.0500035505,0,0,0,0,0,1,0,0,1.0,1.0
8884,491.697397041,634.238346408,763.039770884,244.390340165,0,1,0,0,0,0,0,0,1.0,0.0
8885,982.856828732,911.571833926,863.937169779,135.448446913,0,0,0,1,0,0,0,0,1.0,1.0
8886,593.208078299,573.318797276,644.844376495,60.6085449365,0,0,0,0,0,0,0,1,1.0,0.0
8887,113.54910622,419.413019277,300.532563718,358.908515857,0,1,0,0,0,0,0,0,0.0,0.0
8888,965.605791194,487.176812487,585.445903525,226.035244107,0,0,0,0,0,1,0,0,1.0,1.0
8889,642.778193156,685.383593754,718.211818325,101.201655491,0,0,1,0,0,0,0,0,1.0,0.0
8890,460.286241716,329.229444265,336.331470854,216.068565048,0,0,0,0,0,1,0,0,1.0,1.0
8891,947.343090831,119.27135638,385.037924457,129.205853781,0,0,0,0,0,1,0,0,1.0,1.0
8892,114.890200606,657.459867013,86.623958177,373.214434684,0,0,0,0,1,0,0,0,0.0,0.0
8893,458.176370824,609.853095249,724.605735017,325.275290381,1,0,0,0,0,0,0,0,1.0,0.0
8894,553.97503481,633.132161449,642.679273611,86.5030695635,1,0,0,0,0,0,0,0,1.0,0.0
8895,505.9524586,607.415696001,782.100725522,127.449189449,0,0,0,0,1,0,0,0,1.0,0.0
8896,756.961681126,641.017678194,962.35700849,149.176507383,0,0,0,0,0,1,0,0,1.0,1.0
8897,544.846297707,819.51543045,679.83648122,80.8997700901,0,0,0,1,0,0,0,0,1.0,1.0
8898,944.093033671,957.7056499,961.972636413,23.0401547386,0,0,0,0,0,1,0,0,1.0,1.0
8899,413.189083441,537.273304793,608.707476676,141.869650721,0,0,0,0,1,0,0,0,1.0,0.0
8900,474.737460419,619.799020069,774.522759349,10.1168644393,0,0,0,0,1,0,0,0,1.0,0.0
8901,411.106784471,564.475130058,782.612177682,259.378198163,0,0,0,0,1,0,0,0,1.0,0.0
8902,393.669067566,555.693021626,626.070149776,253.237061362,0,1,0,0,0,0,0,0,1.0,0.0
8903,948.866005385,882.68040909,493.74456075,43.7258611231,0,0,0,1,0,0,0,0,1.0,1.0
8904,771.445292514,986.889084724,962.095743459,65.4528883787,0,0,0,1,0,0,0,0,1.0,1.0
8905,540.542156349,582.39874388,791.359522651,39.4252088128,0,0,0,0,1,0,0,0,1.0,0.0
8906,579.295315641,105.520066161,930.503894004,459.89922029,0,0,0,0,0,0,0,1,0.0,0.0
8907,607.713355281,658.737331254,691.006624224,15.559552453,1,0,0,0,0,0,0,0,1.0,0.0
8908,583.987365605,539.446794195,941.896786538,158.338644891,0,0,0,0,0,0,1,0,1.0,1.0
8909,421.943588655,725.076669875,859.573873034,17.301328585,0,0,0,0,0,0,0,1,1.0,0.0
8910,575.817049015,953.029423874,875.560821598,117.949142189,0,0,0,0,0,1,0,0,1.0,1.0
8911,440.488382665,587.897613795,719.335032668,284.39636688,0,0,0,0,0,0,0,1,1.0,0.0
8912,512.026596209,642.243824959,880.140542012,110.792012535,0,0,0,0,0,0,0,1,1.0,0.0
8913,368.34847558,722.135390588,819.654428311,89.1796548143,0,1,0,0,0,0,0,0,1.0,0.0
8914,436.444382913,622.113590964,724.110632882,104.061346986,0,0,0,0,0,0,0,1,1.0,0.0
8915,531.232932527,98.7923464272,865.37373919,116.870262806,0,0,0,0,0,1,0,0,1.0,1.0
8916,406.352574222,587.663158285,766.604590714,62.3566309223,0,0,1,0,0,0,0,0,1.0,0.0
8917,226.631658127,588.29649072,688.450386455,347.817361834,0,0,0,0,0,0,0,1,0.0,0.0
8918,616.706172865,616.397643601,662.59052742,133.706214039,0,0,0,0,0,0,0,1,1.0,0.0
8919,449.654382806,613.894660099,748.897761747,147.072396259,0,0,0,0,1,0,0,0,1.0,0.0
8920,386.787744729,700.574963658,858.923391314,253.273979971,0,0,0,0,0,0,0,1,1.0,0.0
8921,451.940828332,615.334374554,647.35855219,140.98557891,0,0,1,0,0,0,0,0,1.0,0.0
8922,835.339160845,774.188627489,897.744665487,24.983997674,0,0,0,0,0,1,0,0,1.0,1.0
8923,916.496089418,891.516331583,931.633168866,141.564031817,0,0,0,0,0,0,1,0,1.0,1.0
8924,418.987772152,592.124476063,766.662847176,187.387050713,0,0,0,0,1,0,0,0,1.0,0.0
8925,337.098903024,681.602073975,827.311694594,275.028963117,0,0,1,0,0,0,0,0,1.0,0.0
8926,413.04564443,741.09439961,867.886346015,135.328151741,0,0,1,0,0,0,0,0,1.0,0.0
8927,776.356054204,777.750564198,509.48650483,101.129426277,0,0,0,1,0,0,0,0,1.0,1.0
8928,446.122557383,84.0245248716,535.258883419,434.685756576,0,0,0,0,0,0,0,1,0.0,0.0
8929,600.210874952,678.255754164,679.218384632,69.1373763136,0,0,1,0,0,0,0,0,1.0,0.0
8930,450.747530536,577.598358157,621.350667664,106.335750972,0,0,0,0,0,0,0,1,1.0,0.0
8931,510.25940904,610.798338117,756.017817969,273.434264248,0,1,0,0,0,0,0,0,1.0,0.0
8932,594.979044456,658.744940933,679.562281353,94.7492860611,1,0,0,0,0,0,0,0,1.0,0.0
8933,444.641946144,270.013507882,107.129916517,676.374021786,0,0,0,0,1,0,0,0,0.0,0.0
8934,454.616096998,590.502904324,763.70956767,153.365837263,1,0,0,0,0,0,0,0,1.0,0.0
8935,584.317991,86.137109107,321.064870918,582.406533697,0,0,1,0,0,0,0,0,0.0,0.0
8936,722.533668375,877.48179765,680.496697314,42.2725105588,0,0,0,1,0,0,0,0,1.0,1.0
8937,68.4519855203,57.7048729564,208.589800069,748.870005445,0,0,0,0,0,0,0,1,0.0,0.0
8938,443.527925445,565.14145318,647.237241244,129.138374483,0,0,0,0,0,0,0,1,1.0,0.0
8939,691.931083233,697.805363782,683.53104331,348.894210599,0,0,1,0,0,0,0,0,0.0,0.0
8940,833.50586508,925.558288683,657.973824767,72.6903206307,0,0,0,1,0,0,0,0,1.0,1.0
8941,424.3290775,746.171048461,868.95936773,277.717466675,0,0,1,0,0,0,0,0,1.0,0.0
8942,416.313051612,621.853374787,610.290863538,160.117893151,0,0,1,0,0,0,0,0,1.0,0.0
8943,432.067013168,561.693828965,606.564276681,73.8606422223,0,1,0,0,0,0,0,0,1.0,0.0
8944,370.962562493,574.344649488,656.206979981,163.905100058,0,0,0,0,0,0,0,1,1.0,0.0
8945,626.156377601,601.638098754,658.730781062,209.196288488,0,0,0,0,1,0,0,0,1.0,0.0
8946,260.533171784,351.499034076,912.918662467,562.760863572,1,0,0,0,0,0,0,0,0.0,0.0
8947,788.012750456,750.069271075,937.974980344,172.854755257,0,0,0,0,0,0,1,0,1.0,1.0
8948,793.423794794,803.200895764,685.384394157,69.4696487849,1,0,0,0,0,0,0,0,1.0,0.0
8949,413.265942097,587.925216003,623.906406317,50.0998291519,0,1,0,0,0,0,0,0,1.0,0.0
8950,436.276384377,560.023075587,703.090031509,191.709439654,1,0,0,0,0,0,0,0,1.0,0.0
8951,440.525694421,112.82870204,160.915534361,482.467179805,0,1,0,0,0,0,0,0,0.0,0.0
8952,617.572069315,582.266737071,634.901038542,52.7328637903,1,0,0,0,0,0,0,0,1.0,0.0
8953,466.937184856,628.669604941,781.678017146,169.637865438,0,0,0,0,1,0,0,0,1.0,0.0
8954,769.330137355,37.2044432443,188.62399014,47.333805668,0,0,0,0,0,1,0,0,1.0,1.0
8955,77.4026052095,641.878221993,760.12430983,243.848720805,0,0,0,1,0,0,0,0,1.0,1.0
8956,410.30875941,557.397890402,591.725550923,151.643338362,1,0,0,0,0,0,0,0,1.0,0.0
8957,562.296396801,679.935977325,656.533881122,94.6409379439,0,1,0,0,0,0,0,0,1.0,0.0
8958,594.808247386,547.395386356,535.797508434,-0.9665316384,1,0,0,0,0,0,0,0,0.0,1.0
8959,624.907803082,641.484988791,699.797411288,115.391114405,0,1,0,0,0,0,0,0,1.0,0.0
8960,445.326735563,567.227573202,753.134848581,55.8135701439,0,1,0,0,0,0,0,0,1.0,0.0
8961,381.119546285,681.335727179,828.78096216,78.3644949296,1,0,0,0,0,0,0,0,1.0,0.0
8962,384.844770407,688.100291828,851.046733779,208.630755159,1,0,0,0,0,0,0,0,1.0,0.0
8963,310.327227271,505.051922873,803.11642934,-34.1480138903,0,1,0,0,0,0,0,0,0.0,1.0
8964,974.263978786,822.880104883,951.179979172,204.139745896,0,0,0,0,0,0,1,0,1.0,1.0
8965,389.687291507,730.656304742,847.332501259,267.244614867,1,0,0,0,0,0,0,0,1.0,0.0
8966,737.908477895,919.700333618,854.637171424,35.5055613444,0,0,0,1,0,0,0,0,1.0,1.0
8967,388.753051928,555.59089371,567.000322736,26.7497445527,0,0,1,0,0,0,0,0,1.0,0.0
8968,400.342777173,563.469085819,578.85289542,89.2582485926,1,0,0,0,0,0,0,0,1.0,0.0
8969,128.323447891,312.593913914,296.849735713,79.1691498974,0,0,0,1,0,0,0,0,1.0,1.0
8970,246.952005451,678.184387894,647.723910471,671.808027625,1,0,0,0,0,0,0,0,0.0,0.0
8971,390.426854593,599.449205416,552.073808945,106.124616029,0,1,0,0,0,0,0,0,1.0,0.0
8972,439.695956477,604.176929318,750.769034589,81.2103414654,0,0,1,0,0,0,0,0,1.0,0.0
8973,403.727987828,578.591098389,617.29798026,243.74191877,0,0,0,0,1,0,0,0,1.0,0.0
8974,400.482518745,719.507485982,826.457866945,336.448557985,0,1,0,0,0,0,0,0,1.0,0.0
8975,927.585711251,753.354630433,879.521990898,321.810515198,0,0,0,0,0,0,1,0,1.0,1.0
8976,834.729800204,717.444426913,336.456565096,349.440550775,0,0,0,0,0,0,0,1,0.0,0.0
8977,524.485941436,619.436065508,795.155428643,95.7386849066,1,0,0,0,0,0,0,0,1.0,0.0
8978,390.050243128,603.320390588,633.582901198,90.1213945302,0,1,0,0,0,0,0,0,1.0,0.0
8979,252.325394892,450.165440009,509.361338115,455.626217306,0,0,0,0,1,0,0,0,0.0,0.0
8980,603.652985771,672.181608528,665.091767277,156.000694078,0,0,0,0,0,0,0,1,1.0,0.0
8981,413.544425279,581.744542505,612.172745599,131.999676052,0,0,0,0,1,0,0,0,1.0,0.0
8982,771.71109915,639.614442,30.0638440465,346.615080847,0,0,0,0,1,0,0,0,0.0,0.0
8983,404.659051594,706.484695191,846.767693761,174.474403109,1,0,0,0,0,0,0,0,1.0,0.0
8984,395.722099874,732.444613841,830.448769955,62.4251256826,0,0,1,0,0,0,0,0,1.0,0.0
8985,402.246116467,492.590693152,600.929665297,67.5453905581,0,0,0,0,1,0,0,0,1.0,0.0
8986,419.221659188,744.588883007,845.765928139,83.5242970569,1,0,0,0,0,0,0,0,1.0,0.0
8987,429.04788469,616.313251908,809.610472731,39.8293861729,1,0,0,0,0,0,0,0,1.0,0.0
8988,418.137113772,729.652413487,858.679857104,62.911320974,0,0,1,0,0,0,0,0,1.0,0.0
8989,553.796582424,576.580051208,836.740823677,101.729218077,1,0,0,0,0,0,0,0,1.0,0.0
8990,417.73818737,558.122485821,599.373108685,78.0094084045,0,0,1,0,0,0,0,0,1.0,0.0
8991,689.41772199,750.941317264,588.530943117,-98.7537147386,0,1,0,0,0,0,0,0,0.0,1.0
8992,612.425330747,667.334555498,715.740077843,127.029230362,0,0,1,0,0,0,0,0,1.0,0.0
8993,130.765931884,583.288219415,371.46704127,725.802539251,0,0,0,0,0,0,0,1,0.0,0.0
8994,572.727944233,606.776570444,768.771280881,275.794341759,0,1,0,0,0,0,0,0,1.0,0.0
8995,393.291366882,572.106747324,578.027319113,83.5795776479,0,0,0,0,0,0,0,1,1.0,0.0
8996,611.469975575,630.802722431,835.673004653,32.4955673576,0,0,0,0,1,0,0,0,1.0,0.0
8997,367.415387124,616.245105052,661.538896088,109.598791765,1,0,0,0,0,0,0,0,1.0,0.0
8998,585.064591743,542.885819551,815.34629639,349.453842665,0,1,0,0,0,0,0,0,0.0,1.0
8999,423.920862888,555.368618603,758.345218292,177.663135611,0,0,0,0,0,0,0,1,1.0,0.0
9000,704.263562335,866.37093892,698.020257754,211.991749985,0,0,0,1,0,0,0,0,1.0,1.0
9001,370.054542226,709.150834668,825.101606007,50.2632987369,1,0,0,0,0,0,0,0,1.0,0.0
9002,396.912708729,535.253249789,613.546021196,110.104192915,0,0,0,0,0,0,0,1,1.0,0.0
9003,473.725229665,601.882996333,768.353767545,27.0090343827,1,0,0,0,0,0,0,0,1.0,0.0
9004,543.042368141,572.661843756,789.154437484,228.932942045,0,0,1,0,0,0,0,0,1.0,0.0
9005,568.349539836,631.212292154,688.93814849,225.800956721,1,0,0,0,0,0,0,0,1.0,0.0
9006,422.669861286,587.72862807,627.634580731,84.1180122271,0,0,1,0,0,0,0,0,1.0,0.0
9007,846.79313298,568.928384688,818.468930627,116.590241882,0,0,0,0,0,1,0,0,1.0,1.0
9008,534.542014366,554.439171341,774.080028843,152.186051424,0,1,0,0,0,0,0,0,1.0,0.0
9009,768.832274912,840.807985725,310.807588998,457.256512187,0,0,1,0,0,0,0,0,0.0,0.0
9010,843.681482918,24.5027234778,289.559492797,193.377614336,0,0,0,0,0,1,0,0,1.0,1.0
9011,337.70135678,719.03258825,828.548182146,-68.6852885453,1,0,0,0,0,0,0,0,0.0,1.0
9012,375.109852776,559.323275978,628.741540621,8.7524111984,1,0,0,0,0,0,0,0,1.0,0.0
9013,410.79866466,754.222267231,848.042362946,101.922070851,0,0,1,0,0,0,0,0,1.0,0.0
